unit_id,date_sold,post_code,unit_price,property_type,bedrooms
733,2009-01-10,2914,585000,house,4
734,2009-01-10,2913,590000,house,4
735,2009-01-12,2617,340500,house,3
736,2009-01-12,2905,410000,house,3
737,2009-01-12,2903,418000,house,3
738,2009-01-12,2615,470000,house,4
739,2009-01-12,2905,609950,house,4
740,2009-01-12,2914,630000,house,4
741,2009-01-12,2914,750000,house,5
742,2009-01-13,2615,420000,house,3
743,2009-01-13,2615,515000,house,4
744,2009-01-13,2602,637000,house,4
745,2009-01-14,2615,315000,house,3
746,2009-01-14,2914,400000,house,3
747,2009-01-14,2905,439000,house,4
748,2009-01-15,2905,330000,house,3
749,2009-01-15,2614,350000,house,3
750,2009-01-15,2611,440000,house,3
751,2009-01-15,2617,462500,house,4
752,2009-01-15,2604,465000,house,2
753,2009-01-15,2913,589000,house,3
754,2009-01-15,2913,640000,house,4
755,2009-01-16,2905,319950,house,3
756,2009-01-16,2611,456000,house,3
757,2009-01-16,2615,585000,house,4
758,2009-01-19,2617,400000,house,3
759,2009-01-19,2906,615000,house,4
760,2009-01-19,2904,688889,house,4
761,2009-01-20,2913,392000,house,3
762,2009-01-20,2912,425000,house,3
763,2009-01-20,2905,465000,house,4
764,2009-01-20,2602,500000,house,3
765,2009-01-20,2600,1150000,house,4
766,2009-01-21,2906,570000,house,4
767,2009-01-22,2905,308000,house,3
768,2009-01-22,2615,512000,house,4
769,2009-01-22,2600,575000,house,3
770,2009-01-23,2615,315000,house,3
771,2009-01-23,2906,317500,house,3
772,2009-01-23,2906,335000,house,3
773,2009-01-23,2905,360000,house,3
774,2009-01-23,2905,380000,house,4
775,2009-01-23,2905,394000,house,3
776,2009-01-23,2605,570000,house,4
777,2009-01-23,2612,890000,house,3
778,2009-01-27,2615,327000,house,3
779,2009-01-27,2906,350500,house,3
780,2009-01-27,2905,475000,house,4
781,2009-01-27,2913,750000,house,5
782,2009-01-27,2603,2100000,house,4
783,2009-01-28,2615,325000,house,3
784,2009-01-28,2913,365000,house,3
785,2009-01-28,2913,441000,house,4
786,2009-01-28,2914,450000,house,3
787,2009-01-28,2906,620000,house,4
788,2009-01-29,2905,341000,house,3
789,2009-01-29,2903,395000,house,3
790,2009-01-29,2602,550000,house,3
791,2009-01-29,2607,612000,house,4
792,2009-01-30,2902,450000,house,3
793,2009-01-30,2611,467500,house,3
794,2009-01-30,2602,476000,house,3
795,2009-01-30,2914,525000,house,4
796,2009-01-30,2617,601000,house,4
797,2009-01-31,2900,440000,house,3
798,2009-01-31,2617,495000,house,3
799,2009-02-02,2913,500000,house,5
800,2009-02-02,2607,622500,house,4
801,2009-02-03,2913,335000,house,2
802,2009-02-03,2615,339000,house,3
803,2009-02-03,2615,362000,house,3
804,2009-02-03,2904,390000,house,4
805,2009-02-03,2904,412000,house,3
806,2009-02-03,2615,420000,house,4
807,2009-02-03,2604,485000,house,2
808,2009-02-03,2614,605000,house,3
809,2009-02-04,2913,370000,house,3
810,2009-02-04,2611,440000,house,4
811,2009-02-04,2905,530000,house,4
812,2009-02-05,2906,340000,house,3
813,2009-02-05,2611,435000,house,4
814,2009-02-05,2617,438000,house,4
815,2009-02-05,2906,495000,house,4
816,2009-02-05,2602,620000,house,4
817,2009-02-06,2906,339000,house,3
818,2009-02-06,2615,500000,house,5
819,2009-02-06,2617,510000,house,4
820,2009-02-06,2913,535000,house,4
821,2009-02-07,2611,512000,house,3
822,2009-02-09,2905,395000,house,4
823,2009-02-09,2617,520000,house,4
824,2009-02-09,2906,545000,house,4
825,2009-02-09,2607,715000,house,4
826,2009-02-10,2913,335000,house,3
827,2009-02-10,2902,400000,house,3
828,2009-02-10,2914,468000,house,4
829,2009-02-10,2905,510000,house,4
830,2009-02-11,2905,100000,house,3
831,2009-02-11,2611,380000,house,3
832,2009-02-11,2906,385000,house,3
833,2009-02-11,2903,407000,house,3
834,2009-02-11,2615,410000,house,4
835,2009-02-11,2905,480000,house,4
836,2009-02-11,2906,535000,house,4
837,2009-02-11,2607,670000,house,4
838,2009-02-12,2906,347500,house,3
839,2009-02-12,2905,380000,house,3
840,2009-02-12,2902,400000,house,3
841,2009-02-12,2615,405000,house,4
842,2009-02-12,2905,408000,house,4
843,2009-02-12,2615,485000,house,4
844,2009-02-13,2905,362000,house,3
845,2009-02-13,2914,435000,house,4
846,2009-02-13,2913,450000,house,4
847,2009-02-13,2600,880000,house,4
848,2009-02-14,2602,456000,house,3
849,2009-02-16,2913,355000,house,3
850,2009-02-16,2902,426500,house,4
851,2009-02-16,2906,490000,house,4
852,2009-02-16,2605,602000,house,4
853,2009-02-17,2914,355000,house,3
854,2009-02-17,2611,380000,house,3
855,2009-02-17,2903,410000,house,4
856,2009-02-17,2902,449000,house,4
857,2009-02-17,2903,486000,house,4
858,2009-02-17,2611,490000,house,4
859,2009-02-17,2607,490000,house,3
860,2009-02-17,2905,560000,house,5
861,2009-02-18,2602,513000,house,4
862,2009-02-18,2602,522000,house,3
863,2009-02-19,2904,370000,house,3
864,2009-02-19,2904,405000,house,4
865,2009-02-19,2617,539000,house,5
866,2009-02-19,2617,560000,house,4
867,2009-02-19,2604,627500,house,3
868,2009-02-20,2617,405000,house,4
869,2009-02-20,2905,410000,house,3
870,2009-02-20,2912,671000,house,4
871,2009-02-21,2604,690000,house,4
872,2009-02-23,2905,362000,house,3
873,2009-02-23,2905,379950,house,3
874,2009-02-23,2905,391000,house,4
875,2009-02-23,2914,480000,house,4
876,2009-02-23,2607,495000,house,3
877,2009-02-23,2604,630000,house,4
878,2009-02-24,2905,360000,house,3
879,2009-02-24,2615,477000,house,4
880,2009-02-24,2602,750000,house,5
881,2009-02-25,2603,1580000,house,4
882,2009-02-26,2615,390000,house,3
883,2009-02-26,2617,401500,house,3
884,2009-02-26,2615,440000,house,5
885,2009-02-26,2912,490000,house,5
886,2009-02-26,2914,580000,house,4
887,2009-02-26,2905,720000,house,5
888,2009-02-27,2912,476000,house,4
889,2009-02-28,2617,400000,house,3
890,2009-03-02,2611,460000,house,4
891,2009-03-02,2617,485000,house,4
892,2009-03-02,2607,505000,house,4
893,2009-03-02,2602,780000,house,4
894,2009-03-03,2615,283000,house,3
895,2009-03-03,2615,325000,house,3
896,2009-03-03,2902,360000,house,3
897,2009-03-03,2906,389000,house,3
898,2009-03-03,2615,395000,house,3
899,2009-03-03,2604,805000,house,4
900,2009-03-04,2906,347500,house,3
901,2009-03-04,2615,390000,house,4
902,2009-03-04,2611,390000,house,3
903,2009-03-04,2614,423500,house,4
904,2009-03-04,2906,430000,house,4
905,2009-03-04,2615,465000,house,5
906,2009-03-04,2905,484500,house,3
907,2009-03-05,2615,399000,house,3
908,2009-03-05,2615,501500,house,4
909,2009-03-05,2611,550000,house,3
910,2009-03-06,2906,309950,house,3
911,2009-03-06,2913,351126,house,2
912,2009-03-06,2905,425000,house,5
913,2009-03-06,2905,435000,house,4
914,2009-03-06,2617,447500,house,3
915,2009-03-06,2902,468000,house,4
916,2009-03-06,2602,560000,house,3
917,2009-03-06,2906,560000,house,4
918,2009-03-06,2602,608000,house,4
919,2009-03-06,2602,615000,house,3
920,2009-03-06,2912,620000,house,4
921,2009-03-07,2902,417000,house,3
922,2009-03-07,2611,454000,house,3
923,2009-03-10,2611,398000,house,3
924,2009-03-10,2905,435000,house,4
925,2009-03-10,2607,455000,house,3
926,2009-03-10,2903,475000,house,4
927,2009-03-10,2602,475000,house,3
928,2009-03-10,2906,478000,house,4
929,2009-03-10,2904,490000,house,4
930,2009-03-10,2614,647000,house,4
931,2009-03-10,2602,675000,house,3
932,2009-03-11,2913,308000,house,2
933,2009-03-11,2906,365000,house,3
934,2009-03-11,2902,376000,house,3
935,2009-03-11,2611,398000,house,3
936,2009-03-11,2602,550000,house,3
937,2009-03-11,2603,759000,house,4
938,2009-03-11,2902,759000,house,4
939,2009-03-12,2906,359950,house,3
940,2009-03-12,2614,375000,house,4
941,2009-03-12,2906,380000,house,4
942,2009-03-12,2914,440000,house,3
943,2009-03-12,2902,445000,house,4
944,2009-03-12,2611,480000,house,3
945,2009-03-12,2614,517500,house,3
946,2009-03-13,2905,295000,house,3
947,2009-03-13,2906,335000,house,3
948,2009-03-13,2913,353000,house,3
949,2009-03-13,2902,453500,house,4
950,2009-03-13,2902,715000,house,4
951,2009-03-13,2913,858000,house,5
952,2009-03-14,2906,500000,house,5
953,2009-03-16,2906,392500,house,3
954,2009-03-16,2611,397500,house,3
955,2009-03-16,2611,690000,house,5
956,2009-03-17,2905,352000,house,3
957,2009-03-17,2615,390000,house,3
958,2009-03-17,2914,420000,house,3
959,2009-03-17,2615,437500,house,4
960,2009-03-17,2611,461000,house,4
961,2009-03-17,2906,511000,house,4
962,2009-03-17,2914,515000,house,4
963,2009-03-17,2605,580000,house,4
964,2009-03-17,2600,1015000,house,4
965,2009-03-18,2904,370000,house,3
966,2009-03-18,2905,400000,house,3
967,2009-03-18,2905,400100,house,3
968,2009-03-18,2615,475000,house,4
969,2009-03-18,2602,485000,house,3
970,2009-03-18,2611,645000,house,4
971,2009-03-18,2611,670000,house,4
972,2009-03-19,2906,370000,house,3
973,2009-03-19,2615,372000,house,4
974,2009-03-19,2905,374000,house,3
975,2009-03-19,2902,375000,house,3
976,2009-03-19,2905,393000,house,4
977,2009-03-19,2615,395000,house,3
978,2009-03-19,2905,395000,house,3
979,2009-03-19,2914,430000,house,3
980,2009-03-19,2902,430000,house,3
981,2009-03-19,2605,485000,house,3
982,2009-03-20,2617,370000,house,3
983,2009-03-20,2913,415000,house,3
984,2009-03-20,2617,470000,house,4
985,2009-03-20,2902,575000,house,5
986,2009-03-20,2607,595000,house,3
987,2009-03-20,2607,825000,house,5
988,2009-03-22,2615,438000,house,4
989,2009-03-23,2905,360000,house,3
990,2009-03-23,2902,409588,house,4
991,2009-03-23,2906,422000,house,4
992,2009-03-23,2906,423000,house,3
993,2009-03-23,2615,465000,house,4
994,2009-03-23,2611,550000,house,4
995,2009-03-23,2904,564500,house,4
996,2009-03-23,2611,595000,house,4
997,2009-03-24,2906,406000,house,4
998,2009-03-24,2617,429000,house,3
999,2009-03-24,2914,450000,house,4
1000,2009-03-24,2906,472000,house,4
1001,2009-03-24,2906,610000,house,4
1002,2009-03-24,2913,665000,house,5
1003,2009-03-25,2905,360000,house,3
1004,2009-03-25,2905,395000,house,3
1005,2009-03-25,2913,520000,house,4
1006,2009-03-25,2611,593000,house,4
1007,2009-03-25,2604,650000,house,3
1008,2009-03-25,2912,713000,house,4
1009,2009-03-25,2603,2600000,house,3
1010,2009-03-26,2913,320000,house,3
1011,2009-03-26,2905,350000,house,3
1012,2009-03-26,2913,370000,house,3
1013,2009-03-27,2617,353000,house,3
1014,2009-03-27,2905,362000,house,3
1015,2009-03-27,2607,480000,house,3
1016,2009-03-27,2602,530000,house,3
1017,2009-03-27,2607,590000,house,3
1018,2009-03-27,2914,660000,house,4
1019,2009-03-28,2617,461000,house,3
1020,2009-03-28,2603,645000,house,3
1021,2009-03-28,2614,690000,house,4
1022,2009-03-28,2600,722000,house,4
1023,2009-03-28,2602,1310000,house,4
1024,2009-03-30,2904,356500,house,3
1025,2009-03-30,2914,373500,house,3
1026,2009-03-30,2905,450000,house,4
1027,2009-03-30,2611,470000,house,3
1028,2009-03-30,2903,480000,house,5
1029,2009-03-30,2602,561000,house,3
1030,2009-03-30,2602,565000,house,3
1031,2009-03-30,2914,568500,house,4
1032,2009-03-31,2615,435000,house,4
1033,2009-03-31,2914,580000,house,4
1034,2009-03-31,2600,610000,house,3
1035,2009-03-31,2615,637000,house,5
1036,2009-03-31,2602,800000,house,4
1037,2009-04-01,2615,288000,house,3
1038,2009-04-01,2620,370000,house,3
1039,2009-04-01,2906,430000,house,4
1040,2009-04-01,2914,439000,house,3
1041,2009-04-01,2615,464000,house,4
1042,2009-04-01,2602,585000,house,3
1043,2009-04-02,2906,326000,house,3
1044,2009-04-02,2903,423000,house,4
1045,2009-04-02,2905,475000,house,4
1046,2009-04-02,2614,800000,house,4
1047,2009-04-03,2900,345000,house,3
1048,2009-04-03,2912,470000,house,4
1049,2009-04-03,2913,490000,house,4
1050,2009-04-03,2611,550000,house,4
1051,2009-04-03,2611,555000,house,4
1052,2009-04-03,2607,812000,house,4
1053,2009-04-04,2607,517000,house,3
1054,2009-04-06,2913,360000,house,3
1055,2009-04-06,2903,406500,house,3
1056,2009-04-06,2611,422000,house,3
1057,2009-04-06,2906,435000,house,3
1058,2009-04-06,2902,455000,house,4
1059,2009-04-06,2605,515000,house,3
1060,2009-04-06,2914,522000,house,4
1061,2009-04-06,2611,560000,house,4
1062,2009-04-06,2612,1875000,house,5
1063,2009-04-07,2913,375500,house,3
1064,2009-04-07,2617,420000,house,3
1065,2009-04-07,2903,440000,house,4
1066,2009-04-07,2905,485000,house,4
1067,2009-04-07,2905,490000,house,4
1068,2009-04-07,2602,527000,house,3
1069,2009-04-07,2905,550000,house,4
1070,2009-04-07,2605,560000,house,4
1071,2009-04-07,2913,690000,house,4
1072,2009-04-07,2913,720000,house,5
1073,2009-04-07,2913,941000,house,5
1074,2009-04-08,2611,460000,house,4
1075,2009-04-08,2906,495000,house,4
1076,2009-04-09,2906,353500,house,3
1077,2009-04-09,2905,365000,house,3
1078,2009-04-09,2914,461500,house,4
1079,2009-04-09,2606,470000,house,3
1080,2009-04-14,2906,420000,house,3
1081,2009-04-14,2611,441550,house,3
1082,2009-04-14,2914,480000,house,4
1083,2009-04-14,2914,500000,house,4
1084,2009-04-15,2906,315000,house,2
1085,2009-04-15,2906,345000,house,3
1086,2009-04-15,2905,405000,house,4
1087,2009-04-15,2614,428500,house,3
1088,2009-04-15,2913,440000,house,3
1089,2009-04-15,2614,510000,house,3
1090,2009-04-15,2602,525000,house,3
1091,2009-04-15,2615,531000,house,5
1092,2009-04-15,2611,655000,house,3
1093,2009-04-15,2603,2200000,house,4
1094,2009-04-16,2617,425000,house,3
1095,2009-04-16,2904,425000,house,3
1096,2009-04-16,2904,435000,house,4
1097,2009-04-16,2914,447500,house,3
1098,2009-04-16,2605,522500,house,3
1099,2009-04-16,2902,530000,house,4
1100,2009-04-17,2905,358000,house,3
1101,2009-04-17,2615,436000,house,3
1102,2009-04-17,2905,470000,house,4
1103,2009-04-17,2602,870000,house,4
1104,2009-04-18,2617,575000,house,4
1105,2009-04-20,2902,370000,house,3
1106,2009-04-20,2905,380000,house,3
1107,2009-04-20,2906,380000,house,3
1108,2009-04-20,2611,460000,house,3
1109,2009-04-20,2903,477000,house,3
1110,2009-04-20,2906,480000,house,4
1111,2009-04-20,2602,565000,house,3
1112,2009-04-20,2902,680000,house,4
1113,2009-04-20,2603,785000,house,4
1114,2009-04-21,2614,355000,house,3
1115,2009-04-21,2905,400000,house,3
1116,2009-04-21,2905,410000,house,3
1117,2009-04-21,2902,500000,house,4
1118,2009-04-22,2905,415000,house,3
1119,2009-04-22,2912,630000,house,4
1120,2009-04-22,2603,840000,house,3
1121,2009-04-23,2615,335000,house,3
1122,2009-04-23,2615,412000,house,3
1123,2009-04-23,2902,467500,house,4
1124,2009-04-24,2913,336000,house,2
1125,2009-04-24,2905,365000,house,3
1126,2009-04-24,2905,387500,house,3
1127,2009-04-24,2905,405000,house,3
1128,2009-04-24,2617,410000,house,4
1129,2009-04-24,2617,421999,house,4
1130,2009-04-24,2611,463000,house,4
1131,2009-04-24,2905,472000,house,4
1132,2009-04-24,2611,479000,house,3
1133,2009-04-24,2914,538000,house,4
1134,2009-04-24,2605,685000,house,4
1135,2009-04-28,2906,300000,house,3
1136,2009-04-28,2906,355000,house,3
1137,2009-04-28,2617,555000,house,4
1138,2009-04-29,2611,391000,house,3
1139,2009-04-29,2905,407000,house,4
1140,2009-04-29,2904,542000,house,4
1141,2009-05-01,2617,370000,house,3
1142,2009-05-01,2905,415000,house,3
1143,2009-05-01,2905,427000,house,4
1144,2009-05-01,2615,490000,house,5
1145,2009-05-01,2913,565000,house,4
1146,2009-05-01,2615,605000,house,4
1147,2009-05-04,2906,340000,house,3
1148,2009-05-04,2902,360000,house,3
1149,2009-05-04,2902,375000,house,3
1150,2009-05-04,2904,499950,house,4
1151,2009-05-04,2905,551000,house,5
1152,2009-05-04,2617,627000,house,5
1153,2009-05-05,2906,368500,house,3
1154,2009-05-05,2903,390000,house,3
1155,2009-05-05,2902,445000,house,2
1156,2009-05-05,2904,460000,house,4
1157,2009-05-05,2903,522500,house,4
1158,2009-05-05,2605,710000,house,4
1159,2009-05-06,2607,490000,house,3
1160,2009-05-06,2906,520000,house,4
1161,2009-05-06,2914,525000,house,4
1162,2009-05-06,2602,620000,house,4
1163,2009-05-07,2905,320000,house,3
1164,2009-05-07,2902,375000,house,3
1165,2009-05-07,2617,402227,house,3
1166,2009-05-07,2617,412000,house,3
1167,2009-05-07,2903,485000,house,4
1168,2009-05-08,2615,395000,house,3
1169,2009-05-08,2913,450000,house,4
1170,2009-05-08,2906,485000,house,4
1171,2009-05-08,2604,615000,house,3
1172,2009-05-08,2600,675000,house,3
1173,2009-05-08,2905,720000,house,5
1174,2009-05-08,2612,1050000,house,4
1175,2009-05-09,2913,401000,house,3
1176,2009-05-11,2906,315000,house,3
1177,2009-05-11,2902,325000,house,3
1178,2009-05-11,2611,375000,house,3
1179,2009-05-11,2614,390500,house,3
1180,2009-05-11,2611,495000,house,3
1181,2009-05-12,2615,458000,house,4
1182,2009-05-12,2607,477500,house,3
1183,2009-05-13,2906,387000,house,3
1184,2009-05-13,2906,410000,house,3
1185,2009-05-13,2614,805000,house,4
1186,2009-05-14,2906,450000,house,4
1187,2009-05-15,2906,350000,house,2
1188,2009-05-15,2903,389000,house,3
1189,2009-05-15,2905,401000,house,3
1190,2009-05-15,2904,410000,house,3
1191,2009-05-15,2902,432500,house,3
1192,2009-05-15,2604,461000,house,2
1193,2009-05-15,2904,485000,house,4
1194,2009-05-15,2906,520000,house,4
1195,2009-05-15,2904,560000,house,4
1196,2009-05-15,2600,1000000,house,4
1197,2009-05-16,2605,540000,house,3
1198,2009-05-18,2905,352500,house,3
1199,2009-05-18,2906,384000,house,3
1200,2009-05-18,2602,535000,house,3
1201,2009-05-19,2617,367000,house,3
1202,2009-05-19,2615,390000,house,4
1203,2009-05-19,2615,415000,house,4
1204,2009-05-19,2914,436000,house,3
1205,2009-05-19,2906,515000,house,4
1206,2009-05-19,2614,820000,house,4
1207,2009-05-20,2905,367000,house,3
1208,2009-05-20,2615,373000,house,3
1209,2009-05-20,2611,495000,house,3
1210,2009-05-20,2605,583500,house,3
1211,2009-05-20,2607,785000,house,5
1212,2009-05-20,2603,888000,house,4
1213,2009-05-21,2902,365000,house,3
1214,2009-05-21,2615,390000,house,3
1215,2009-05-21,2615,430000,house,3
1216,2009-05-21,2617,439000,house,3
1217,2009-05-22,2611,387500,house,3
1218,2009-05-22,2603,440000,house,2
1219,2009-05-22,2904,510000,house,4
1220,2009-05-22,2602,527500,house,2
1221,2009-05-22,2615,553000,house,5
1222,2009-05-23,2913,357000,house,3
1223,2009-05-23,2615,363000,house,4
1224,2009-05-23,2604,511000,house,3
1225,2009-05-23,2615,522000,house,4
1226,2009-05-25,2903,390000,house,3
1227,2009-05-25,2611,435000,house,3
1228,2009-05-25,2900,465000,house,4
1229,2009-05-25,2904,465000,house,4
1230,2009-05-25,2604,516000,house,3
1231,2009-05-25,2604,530000,house,4
1232,2009-05-25,2611,570000,house,4
1233,2009-05-25,2903,577000,house,5
1234,2009-05-26,2902,455000,house,3
1235,2009-05-26,2913,530000,house,4
1236,2009-05-26,2611,550000,house,4
1237,2009-05-27,2904,410000,house,3
1238,2009-05-28,2913,420000,house,3
1239,2009-05-28,2903,431000,house,4
1240,2009-05-28,2906,435000,house,4
1241,2009-05-28,2914,459000,house,4
1242,2009-05-28,2906,485000,house,4
1243,2009-05-28,2904,495000,house,4
1244,2009-05-28,2905,500000,house,4
